id	filename	md5	size	state
9cd1a201-09d7-46ba-8016-d88111ca91fc	TCGA-OV.86b353ef-ba2c-4dd0-91f6-ef700eb3c5d6.gene_level_copy_number.tsv	a6734f3077bf482ad87a0d2d8d764a03	3482242	released
ecdf2114-7a2c-4e06-9011-f6fed8932a51	TCGA-OV.fb6d2d72-8352-495b-96c7-69e45636ad78.gene_level_copy_number.tsv	4d2dff4cd9c01851fedc75dfdde6a2d3	3485909	released
c8ac1566-ab12-49f2-8708-4fcb0fe520b0	TCGA-OV.6f43196c-f5bd-473e-8212-acbdd3a7f02d.gene_level_copy_number.tsv	eebffd483270951323b61cc34b77d22a	3482155	released
3b2751bc-4753-40a6-ad67-e8a0a84904de	TCGA-OV.92fcc5c5-9d98-49f8-ada9-b4a663d7f2bf.gene_level_copy_number.tsv	e4ab8f663f30843d15d51af4b745a638	3482272	released
9b640344-1e4c-4787-9e37-ffce642b6602	TCGA-OV.265af9ca-8abd-4c8a-b657-88ae76237368.gene_level_copy_number.tsv	7c9e3d331f3fe0dfc41c83bf46455cf7	3482257	released
b8c98850-632a-43f2-adfb-52f59c7d0c6b	TCGA-OV.14d6cfc7-8868-443e-8eaf-dc6c155958b0.gene_level_copy_number.tsv	93b4bcad712dd210163ff490ef484d02	3482379	released
976344ad-e1fe-4edf-83ee-27e431794b5e	TCGA-OV.8a0d15e0-9f45-4ec6-a19d-d4aa0c3bbf28.gene_level_copy_number.tsv	0826e3d6046a158b8a4f6b055ec5b626	3482104	released
ea3198ec-69c7-444a-9233-af6513d3bf75	TCGA-OV.d51d1aba-7551-440d-b917-0ed23c8224dd.gene_level_copy_number.tsv	51f8c36514bfc445c55bdb33e8888283	3483113	released
1bef3bd7-a2b2-4826-85bd-eed0423a1d8a	TCGA-OV.e7b08df1-ec95-4c9e-93a8-b3d5a4b1bc74.gene_level_copy_number.tsv	1ecc7f4b3e0269191261237290ae63b9	3482146	released
7e56ba74-3371-4ed1-8c4a-2560a1accf27	TCGA-OV.55792c9d-411b-4188-8681-7febc219f995.gene_level_copy_number.tsv	3e671b96a8dc0b3be6e4ee17788b957f	3482119	released
661215e9-1ed0-4a64-8841-e6a1a8ec1482	TCGA-OV.81983782-4b6f-4b83-937d-e4ac8676a0f0.gene_level_copy_number.tsv	e24c7d783a5eb0a52db12a946299cfe9	3483060	released
a2424646-7c06-4e53-a806-ec79baed99e5	TCGA-OV.f20b8655-d80d-4b0a-9df6-c8e1e534a710.gene_level_copy_number.tsv	d356a02f219214ca84cf1efe06d1fe4b	3482827	released
3767d165-6762-49ae-a0ea-fa221866bbcd	TCGA-OV.27599998-8559-4f7e-8288-6fdf8586e61a.gene_level_copy_number.tsv	c561208218f1f0576606747a9e0ca8a2	3482567	released
b06dcc4e-0093-40a4-b487-2dd12310736b	TCGA-OV.7d0cc9f7-b9ad-4338-a6ea-2d815502dbfe.gene_level_copy_number.tsv	b3b7dea4b3ef0572f38e9813a5463293	3490778	released
2ae0aeec-0d9c-4134-a4b7-1b3466116ba5	TCGA-OV.e7acdc39-9016-45df-bb67-56626afa7fe3.gene_level_copy_number.tsv	c22a04250991224f1918dece4ad12742	3483418	released
c7e8879b-17d4-4bb3-9d1a-20429cbf1a2a	TCGA-OV.a6156dc4-597b-42ca-8e1a-258cebaa24fd.gene_level_copy_number.tsv	def5c21d17f402a2c133e535475b41f6	3486064	released
ddf617e8-f4a6-4a43-8ff8-307c8c390b2a	TCGA-OV.ac9b9cbc-04ee-47e8-aaf3-9166bb74b52a.gene_level_copy_number.tsv	8b5befcfa8b90f58932c1607f376c455	3482525	released
3d93394b-8606-49fb-9397-3541ecec4a3f	TCGA-OV.9b610217-9f59-46d7-ba9d-9d460c659802.gene_level_copy_number.tsv	3a9c26bd965fe8dfd811f7b565ebb3e7	3482131	released
a004a739-99fd-43e0-ab62-005165b579ed	TCGA-OV.a741d476-65cd-4424-9612-3118190d7bba.gene_level_copy_number.tsv	5e3cd099364221bbe0c593c2023a5c03	3482071	released
51596c18-d4d6-41dc-ba06-388739333805	TCGA-OV.194452cf-0dd6-42a4-91c6-117d476501d0.gene_level_copy_number.tsv	1f54980ff3d2a1a3e6adfb75b9199af7	3482271	released
f7763702-94cc-4f53-b0c1-57af00a994fb	TCGA-OV.1f85cffd-00d3-4063-90c5-ccf48b0bb014.gene_level_copy_number.tsv	7573d23559b024070cd924863638ed79	3483142	released
be1aaad4-fb39-4256-8e7c-3f63c25c7638	TCGA-OV.0dc4136c-c8d3-43b3-b3c8-04fdba203eeb.gene_level_copy_number.tsv	353ae440f76c9784c1d62f0d1608e218	3482273	released
360815ab-b109-4f41-9835-e09f45171ed8	TCGA-OV.2ba3a197-86fc-466a-a9be-54e24daba3a4.gene_level_copy_number.tsv	83cc48b56efaaa19846f35d43c7eaaf4	3482553	released
31c950bc-c170-4c81-a82f-657fb2ddc0f7	TCGA-OV.568acf95-5e03-406b-ac0d-4d0e7d6855eb.gene_level_copy_number.tsv	39f8ade549c398e50e8bcadafc856b08	3482153	released
0cc32127-4f4d-4b7e-8d7b-3cc4daccfa6b	TCGA-OV.fc832eea-a988-4f59-bf1c-3df2b37f3e32.gene_level_copy_number.tsv	497a99775a344d8903a58cfbf534b5bd	3482245	released
c50aedaf-fc9f-4865-933b-30b6a12943b9	TCGA-OV.6fda2b13-621a-4bd6-8a0b-38b140751163.gene_level_copy_number.tsv	b422158eb07acd05fbe02e87c6419602	3482239	released
fed2d470-da18-4cf8-97b6-774ebfb69508	TCGA-OV.5876f156-ec7c-496e-9b1d-97d3824a239f.gene_level_copy_number.tsv	f918901271adb1d8b14737f30023944a	3482254	released
1ae280f3-b305-4d49-9249-27340b18ba60	TCGA-OV.2fcf54e4-1099-4323-b5f1-246aa2cc5aaf.gene_level_copy_number.tsv	97fb00014da037e69885c8992051b5f3	3482263	released
c93a5ac0-2356-472d-820f-5e66a03bb0ed	TCGA-OV.eaf70996-ac08-4e56-8747-06a8af702dd5.gene_level_copy_number.tsv	2d975d0ca44592341c55c94fe280383a	3482385	released
fe1bf2d7-5bf0-4b34-a3a8-cfbd898aead9	TCGA-OV.8fee54d4-4bfb-487a-94b3-be40b1e5f416.gene_level_copy_number.tsv	d673decb1122871c39cf95619c9343fa	3482126	released
448b0cd5-b8dc-4863-8a97-4531a3814663	TCGA-OV.18004841-99c3-4b9d-910e-63a47d4287d9.gene_level_copy_number.tsv	46de7999ba45bda78476a4c23192a4bd	3482482	released
6946eb75-17c7-4f2a-92ed-bcc82b739769	TCGA-OV.22e5525a-26b5-4140-968f-0be63cb751d2.gene_level_copy_number.tsv	7c2c976da6eb7a498e88863580baea24	3482260	released
9f32e5c7-42f9-4c99-9afa-faee0e8d808c	TCGA-OV.aeaf1a10-0085-4701-b3b5-e22f0ee578e3.gene_level_copy_number.tsv	6697f61cb14ed06f1b85cabb3083a18d	3482268	released
e4fc0cc5-4767-477d-8613-f6d4b2648dff	TCGA-OV.89a06d96-e657-4d09-89c4-3e0a679ba9ac.gene_level_copy_number.tsv	8ff98c8b8e42d2cea8545eab1c181489	3483363	released
7f741c20-7834-4709-b67e-0959bcc569df	TCGA-OV.e610d760-7a91-41f9-aac6-4981ce6e54eb.gene_level_copy_number.tsv	2d2d441d300b9d489a8a4bbce50426c2	3482238	released
1bc8710b-f797-48b6-8efa-3b32293e745e	TCGA-OV.aea4673c-80e9-4ef8-a833-cf71ace574a7.gene_level_copy_number.tsv	116478abc62dc3104d59d06f0499637f	3484460	released
507f2684-dcf8-42cc-8919-1e475c702dac	TCGA-OV.0e9b8ff9-e998-4185-b8ce-d9446630383e.gene_level_copy_number.tsv	325ed90bbed32d487d8b4699ea925c00	3482408	released
af1974a6-aadd-44c2-9e4a-6e97c6f271d5	TCGA-OV.f7833173-18ff-44f8-97cb-148e73842517.gene_level_copy_number.tsv	02de602946dccc3e7188e84798805055	3484707	released
5690fafe-6dc4-4787-9e9b-cf18f8e876d9	TCGA-OV.a2f4000b-1021-4696-8f3c-ed7de514cb2f.gene_level_copy_number.tsv	04f65984e81328bad0f835af4ecbe4a3	3482593	released
a99dd405-4b61-4114-83be-0729971668e0	TCGA-OV.e93181c8-807e-41c7-99a1-93c3eead37f7.gene_level_copy_number.tsv	e896142f5b0d8a7ff90a203eba956b1c	3484292	released
9fb9b454-0018-4b1d-b763-4acddb3330ee	TCGA-OV.a059d969-2eb2-44d5-93cd-ed88f5b61719.gene_level_copy_number.tsv	560be0b4c44a1e3651c2eb8f9e9d6038	3482494	released
73fd0b81-7cbb-47fc-bfac-ff7c71f1698c	TCGA-OV.d0c4dcaa-e4f3-453a-bff5-accc4edaf5dc.gene_level_copy_number.tsv	e1d4943c40457fdf455e13ef7fb384fa	3486040	released
7ee59a25-d086-4487-a28b-1bcf05591cfe	TCGA-OV.ee042cbd-47c0-4909-87eb-d168bc10e3f2.gene_level_copy_number.tsv	0b6b97bf944513da17eab8a44d3e6cd6	3482257	released
051ce8c9-0fba-4cda-bff2-46fd191fa819	TCGA-OV.299a7405-40f7-467c-9b5b-acb728df2859.gene_level_copy_number.tsv	da60b05794eb8224a71df4bbd0d3f46c	3482251	released
bc323c30-b437-4a47-8723-775ce698af43	TCGA-OV.4ca2c9fb-cff8-45b6-8a58-5b5926996519.gene_level_copy_number.tsv	8d542ef5f08202d0b837c1e2c6d738b8	3483119	released
6b80775d-78bb-4b42-be6c-3a5db1b1fa19	TCGA-OV.d86ee094-af3a-4be2-9ac6-35f6cc825ebb.gene_level_copy_number.tsv	c0d637e3437c53e7c88a66ee8716c9ec	3488635	released
a911eacc-10a9-42d9-bcf6-2bef365c8e42	TCGA-OV.1799e1a3-740c-4f31-8278-9d80c60f699e.gene_level_copy_number.tsv	59a4823705cf30ebce97e417d0a955c3	3482110	released
13d879fd-1b6e-4d24-846a-724a717d3a67	TCGA-OV.0fa8feb6-7f0c-4f3e-8f45-efa5baa423bd.gene_level_copy_number.tsv	45d9dea83254df07a6d6eb6bec6d058f	3483900	released
92673964-698e-41d2-89e7-0067e63b6a70	TCGA-OV.6ff06087-e0a3-4c0c-90d4-f30437d25f15.gene_level_copy_number.tsv	cc8a29fc06cc175a0160e5df69cac22f	3482468	released
8f5ebbef-dda3-43ce-97ca-b75d89ccc60f	TCGA-OV.311c8442-9ccd-451d-bdfb-c7f99ad48253.gene_level_copy_number.tsv	dc9af9bf05950865621414271ef12d7c	3482083	released
612c23f9-6e7f-4604-b124-c44de29e37b1	TCGA-OV.b3ea5fa8-61c8-462e-b013-0e4d44fec679.gene_level_copy_number.tsv	83b3c6a6236a201e7c215d2d9a6aaa4d	3483674	released
74e8f1ae-0466-44b0-92c0-0aadf850382a	TCGA-OV.bf3ced77-b793-484a-8bfa-7ffabbf491cf.gene_level_copy_number.tsv	de7f5ac24958bfb3b0b6df7d1bf56044	3482377	released
9637ee02-047b-46de-af44-f45b1c8e28f5	TCGA-OV.18f46108-26bb-42a2-802f-2205ae194d39.gene_level_copy_number.tsv	9a6b17f67799dcebdb10b977eb103c90	3484814	released
bbada5eb-f70c-4774-8b52-316a23e7acda	TCGA-OV.70bb7e2f-cb99-4960-a591-32e796c98f2f.gene_level_copy_number.tsv	2f70363c9ce369b47d2257812339db94	3484141	released
275737f6-1cdc-4ca7-bc06-aa9458fa5fff	TCGA-OV.fd1d363e-fef7-4b4e-b8cf-581dac29eafe.gene_level_copy_number.tsv	06e5d0528f0b49d6bd73a092cee456d8	3482302	released
79fc3773-082b-49b8-ad17-8ccb2b260812	TCGA-OV.504eb58f-bb8f-4171-b8e2-41f3d6dd8f88.gene_level_copy_number.tsv	9a24dae1d1622855a3d85784b045765f	3484950	released
1c12b445-9f4b-47cd-ae4a-928425f37ab4	TCGA-OV.5b8c15f0-5635-42d1-849d-66dacecfb6c0.gene_level_copy_number.tsv	0b8550a595a77b7cf06c60b4a8f7214f	3484353	released
8abf18ee-66a5-4b47-a389-6ca4b933b897	TCGA-OV.292ddf98-fc4e-4f92-8d5b-638de30cb924.gene_level_copy_number.tsv	891c361ff83cd343bec0633d9102aa4e	3483260	released
9e692854-d84c-48fa-8ab9-d9ce44acbfb7	TCGA-OV.04cab715-bbc8-48ab-b059-1ebcf740e3c3.gene_level_copy_number.tsv	ccaf21f4aa788b816f69c122e7a0a9b6	3482110	released
95e2f8f4-6c8e-4309-b41e-a6f93664a48c	TCGA-OV.e4d8afcf-21af-4406-bc25-ff15f9c85107.gene_level_copy_number.tsv	78fb9caa69cb54fc7f0ab3720d816a29	3483892	released
89071267-c797-4c79-a4fa-ff9300319294	TCGA-OV.7de5c913-6a77-47fc-8cac-af0c89b34e81.gene_level_copy_number.tsv	b7ee12fa4bad3511a5d80f37516c5851	3482814	released
1e002ef1-6de0-473a-a0fb-46ad589e0762	TCGA-OV.7ae59829-3d0f-44df-819b-0b9bf21a2e9e.gene_level_copy_number.tsv	5f7a069b6051ea91665534bc6181c087	3482951	released
64741ef2-db88-4806-b50c-4d34e658651c	TCGA-OV.1f92e42b-0684-4c2d-b4b4-353d83d7a891.gene_level_copy_number.tsv	0efc91b92e330ee0189aacb72a04d7d3	3482239	released
56274fd2-e211-41a3-94ef-c3246d14b8b7	TCGA-OV.1945210f-1564-43d1-9590-2ff9f0700e82.gene_level_copy_number.tsv	6c4bff9006df7be2041087b8ada5ecb3	3483026	released
04f23cb4-f434-4265-937d-acd96177d039	TCGA-OV.033073bd-6724-4b79-acd4-74aac34436c3.gene_level_copy_number.tsv	72d17792f69702b7b956f8fa3d080b33	3482110	released
af3f5760-3bc2-4e78-9e64-63c620f6bbe1	TCGA-OV.29c06801-2cc2-4f52-847a-2a31ec7d776b.gene_level_copy_number.tsv	6b5cb4f49abdbf17272fc4fe9f5fdf11	3482258	released
71fecef9-a488-4d57-9c76-8202efac08d0	TCGA-OV.12975196-6e03-4f58-ab1d-ddbf2f9e9d15.gene_level_copy_number.tsv	b8bf953541f34d33ec993d1881cd959b	3482146	released
95bd3291-06d2-4b8d-9061-5deae3de41b0	TCGA-OV.0f187781-18d6-4a79-8d57-e0076abf1440.gene_level_copy_number.tsv	107af3316b0dd547c4e29c0c8a34c28a	3483173	released
0b19da8f-da88-4fae-a481-635a3d30c0e8	TCGA-OV.eddece9c-b67d-4628-bf3a-5f419574bd6a.gene_level_copy_number.tsv	bf27c6bb1ae27e58fbd7d6d438e86f42	3482488	released
b3a93c40-71e0-4213-b0b1-65ac60b56b5a	TCGA-OV.90a5754c-687f-4aeb-b600-b4dcc28c870c.gene_level_copy_number.tsv	6410e418878ea099994956d62d05773c	3482053	released
5551399b-c4fb-4a07-840d-c87171a3837d	TCGA-OV.71ed9464-f906-4796-9993-2662d32bf372.gene_level_copy_number.tsv	bc46a4b94ed8d4f444ea2b81eb9db074	3482197	released
0a3571ea-003d-4a0d-90f6-599164b499e2	TCGA-OV.0c197459-f7e7-4097-9294-d7037c5f129d.gene_level_copy_number.tsv	b2d62a4c0762b66124dcf513b230a5e8	3484832	released
82c22457-eac9-4265-b3f1-9ff29ba69c48	TCGA-OV.ef194766-b0df-43cd-ba19-677605132446.gene_level_copy_number.tsv	28fb86048dcf4a62eaa03ac521a8a965	3482836	released
96db1aa9-c0e2-484c-8505-bc4e8fcb5364	TCGA-OV.57bcc405-f49e-4201-afff-dcd766946ce0.gene_level_copy_number.tsv	2a5350567e85c359f364b84cb8da9705	3484603	released
79ba672f-13d1-45da-b205-4ff09915597c	TCGA-OV.f609b580-4ab3-4dc5-9636-f5562f2324e5.gene_level_copy_number.tsv	34e66e4a0fda08e8f70dbda5e1ce1dc9	3489803	released
9bccc742-5206-4b24-9cf1-6ce91e3475a5	TCGA-OV.113a01ed-70f4-4c51-9b01-2c567aa5e9fb.gene_level_copy_number.tsv	8896d34e6735ab213a8ef87c78207ab7	3482176	released
07f810af-bfe8-43d5-9289-47e0e2541bf7	TCGA-OV.153cbdd2-f7cd-4eff-8e91-20feba468aa1.gene_level_copy_number.tsv	65230f10d911ec38b3979ec7cf719087	3484462	released
0280f56e-9444-4d77-aa52-7503e387040a	TCGA-OV.7cce06da-3bb9-44e1-b971-e87ea08505d0.gene_level_copy_number.tsv	31cdca45d3538964dd0031f1e1f800fb	3483101	released
be740b48-8be9-41da-aaa4-651060006078	TCGA-OV.234848ba-4be8-4507-8ec0-462398e50a26.gene_level_copy_number.tsv	c12a3259b6a3f27566679bf8da9a4811	3484603	released
7b43f96b-da26-4c3f-b997-8a1f32ae323b	TCGA-OV.050b0445-dde0-48c6-9a0f-9c041567cf3a.gene_level_copy_number.tsv	c21417cb004bdb5e47e4f9e57ef6d690	3482242	released
696a487f-303d-433e-9288-7ad7a779f857	TCGA-OV.63b975f5-48ad-42ca-b3e8-16c63c7cbcaa.gene_level_copy_number.tsv	47812c5c16958cebf405e5fddc9ccaf3	3482236	released
aadaec61-1dc7-4510-9001-6db88652d756	TCGA-OV.a4fd7722-6def-42c0-a910-239b48cee2bd.gene_level_copy_number.tsv	b7024ce6f284294dede40ec251161116	3482128	released
f385985f-424f-4b5a-946f-0588fb9805a4	TCGA-OV.20ca8b0a-b561-405f-89d4-5f12f40a5455.gene_level_copy_number.tsv	4144144888e91e84361a43a8b49fb2c2	3482149	released
69577f87-b83c-482e-8201-22aca16e4522	TCGA-OV.41b84231-a3ed-464c-8dbf-e8164042de6a.gene_level_copy_number.tsv	60b4159d1ac199d005524219eff34566	3482272	released
f5ce2742-5f4b-4d03-879b-030e05f384c3	TCGA-OV.a8594369-1e61-444b-a8f9-d47ca065010d.gene_level_copy_number.tsv	30f4fa89965c7f0c74213622bcb0a901	3483327	released
250eacbc-5fb6-4028-a08a-9e189696bb6a	TCGA-OV.d99f3cec-5a1f-451a-b6e2-2de44f57a4ae.gene_level_copy_number.tsv	c9f0ad79058d4bb18c852beda9d16a9a	3482274	released
c9a100a8-b0f3-47f2-be73-c07438be0848	TCGA-OV.ae9f95e1-e3d0-4752-86b1-ca9fe03bbdd8.gene_level_copy_number.tsv	9d1024ba4c2207b0e1e87ad3d37c5a05	3482475	released
63b47207-b61d-44e8-8b4c-07993a5dc7dc	TCGA-OV.ba4acff6-1f39-4b71-9016-1138025e3165.gene_level_copy_number.tsv	b7dd24c13f7645a81fa1e94391475017	3485159	released
9d2a4be6-3ac9-4ce3-8fa6-5644c6857366	TCGA-OV.d38cff49-cc65-4b8d-87f7-6a5e3deeaf69.gene_level_copy_number.tsv	bb0309140c1a57290033acf96dcc183c	3482900	released
a2519153-9eda-45b7-8ca3-f18c07f9c85f	TCGA-OV.a6bd71ab-f853-4170-91f3-e32429cfdd43.gene_level_copy_number.tsv	ce7156b921ce3599186343adec9e7102	3484119	released
91706645-87b5-49df-bed3-d95a231ce199	TCGA-OV.e210eee4-4d99-4bc0-bbe4-09f143bc1f2c.gene_level_copy_number.tsv	c07aff4839e434cca630046eb5045d54	3488081	released
8ec42d48-9fe9-46b9-b30e-c5faf96bce5c	TCGA-OV.74c4f7e9-6f7e-41b7-8f57-f4cd0a5312d0.gene_level_copy_number.tsv	1dd34f909f85d10f507b707238e5705d	3482275	released
f2d193bc-e595-4104-9d06-26ec9ecf97f1	TCGA-OV.ca3115ed-9f4b-4831-aa71-7321a71295d2.gene_level_copy_number.tsv	6ec46c184f484a77c9d1de3a247bfdc3	3483822	released
f1b38034-32b0-4541-a692-e146354cb628	TCGA-OV.61640eb0-8af4-4f10-99aa-f4fc652f7a36.gene_level_copy_number.tsv	50e9db4cddda591224c22da03269b4df	3483868	released
04acc1c1-eb6e-4dbb-8ff9-42b904693d9e	TCGA-OV.ed1cf8c6-d594-49f7-9aa5-9a13cafc0f4a.gene_level_copy_number.tsv	f987a64da1d59de60452e19b5f4c2e98	3489148	released
05db62f2-7418-4903-8647-904f3412a6b5	TCGA-OV.03d26103-3b2a-41e4-a9bb-1d34807b1c1f.gene_level_copy_number.tsv	800c35e53a7f92c80e0a1e303724cb8f	3482459	released
02b3e938-382c-4ca0-a430-f6a1c0fae876	TCGA-OV.ce80ec8f-3643-4ca1-9907-05aead9e9eab.gene_level_copy_number.tsv	6fa892a947c68a4a6856e1ba12a2635c	3482080	released
fe5144a3-78a6-4d9b-8a4f-20e8c3fb635a	TCGA-OV.c71e4fb2-5a26-45eb-843f-dbe50191f3be.gene_level_copy_number.tsv	bccaaa4fa9ffcacfbe43c1a40aff12b1	3482134	released
5d10a81f-ef1d-43f5-9336-b339c86f3ba5	TCGA-OV.886193e0-afe4-4d1b-9e48-7dd97ec354ce.gene_level_copy_number.tsv	00b473b88d42397ca375c82e83885767	3482250	released
4422b93d-5d26-4a74-8d46-0cd3c299d5a4	TCGA-OV.49faae6b-279a-4dec-af44-25fd7e00a8e9.gene_level_copy_number.tsv	b1078c50d371376dd54182e0a837475f	3482223	released
09308803-6313-4464-bf54-6c3fa9f99a7a	TCGA-OV.05b48ec8-6422-490b-b587-c376cb7d0475.gene_level_copy_number.tsv	49c2d7d928fe2ca7be1624e12e4a0c74	3482740	released
88d9bb7a-d874-4019-9d0c-888bfcdfa77b	TCGA-OV.cfb6aa16-69ca-422f-b5c3-cf546d4964f5.gene_level_copy_number.tsv	30455da3cd1664e5d47068ebaf47075d	3485326	released
e354d0b2-eb54-4168-9a40-2cb4330294db	TCGA-OV.2e61de9d-84bb-4b14-aa7c-17ad72c258db.gene_level_copy_number.tsv	51c5dafae8ba096b2a6d4d7dad7b278e	3482174	released
d6d506ef-17cd-43d2-a07d-5f2f428441b3	TCGA-OV.3b948e06-a6e7-439a-9a49-63e921749f39.gene_level_copy_number.tsv	53cad6db2d6ff9e93cc4304455a27e47	3489181	released
7d41d887-aca3-44aa-b428-cc17b97aee63	TCGA-OV.26cb4901-7bc2-4f43-8c4e-fb2d1f3b48ff.gene_level_copy_number.tsv	e50ad5db10445fb69eebd0002d51de3f	3482263	released
9b6cb75c-946e-4c00-9f15-7921a327808d	TCGA-OV.8f5395db-eecc-4317-8f7a-eb7b73388676.gene_level_copy_number.tsv	f456bf43878107942b335c367d9e566d	3482233	released
9221d769-c57e-4eaa-a9b8-fb5459e8154c	TCGA-OV.61e9dfe5-0e48-498b-ab8d-075ed75a8bdc.gene_level_copy_number.tsv	6af75fb93b3376ec1177a65905900dd1	3483602	released
b0f0c9e4-75b3-4552-82a9-8c7a385bed41	TCGA-OV.ea9edd51-f159-4f8d-8d59-3a6256dd4e33.gene_level_copy_number.tsv	04bf6f9800a25d8e26f000ce74e2b47c	3482110	released
7d0c003b-1b0a-4639-ba45-3a27f7c023d9	TCGA-OV.0eb9976b-f75f-4763-8954-bdba8c9047a1.gene_level_copy_number.tsv	dd2e04e49d5a5328856e99f86bb6d51e	3483605	released
3af5f22d-8b68-4a93-9a2d-64e308e75ab3	TCGA-OV.69a7fc68-d6f9-4804-87d1-693346e176e8.gene_level_copy_number.tsv	264bb73dc9c3d1a50eeab64c05d78f07	3482125	released
45358b66-f31d-4344-bb81-fa3b3233c14c	TCGA-OV.0e3ff01f-4ce1-469b-9890-3040157b5976.gene_level_copy_number.tsv	2f9998fc2d5e3e7a10680cb784accec3	3482098	released
1ec93d0a-008b-49d7-adcc-993976036ae8	TCGA-OV.91d90e5d-92a7-43f2-88e5-e2a861b1d6a9.gene_level_copy_number.tsv	b09a1590c4526c3aa6dfd2ac1e04004a	3482134	released
b73cbd86-2242-46c9-8e42-25a2f11dd458	TCGA-OV.7cbdfccd-ff2d-4410-bc82-7ed2e1f7b1d0.gene_level_copy_number.tsv	8a78ef0027dbb494ef8ae84d8355f9b8	3482177	released
b4eaf2a9-4c76-496e-8c90-3037aa661132	TCGA-OV.42496ce6-0aae-4ae4-a70b-6f339b5b7e62.gene_level_copy_number.tsv	b21ab8f0d9b13287abdb544dbc05c1eb	3482218	released
5ffa1842-3c6b-4dce-8a2c-0b0628049e42	TCGA-OV.da529340-25e3-4b3d-8b36-3142a24c06ef.gene_level_copy_number.tsv	5833f09590f3e96761db55cea86ea499	3482993	released
9b278024-b8a1-429b-b954-06ae07919853	TCGA-OV.00f502c5-55b4-4a1b-987e-263ef1b9c3d6.gene_level_copy_number.tsv	4a8f4bdd658256a93d84919fcf7349e8	3482236	released
d1b0c7ee-9870-41b2-b76f-b7f68f3a14fe	TCGA-OV.4613360f-cf63-4836-a12b-c48cb8602417.gene_level_copy_number.tsv	a14bbd19351172ad38d1277834594c02	3483240	released
